1,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
24454,uuid:7fb29b0a-2c10-4bca-b3a0-84075724a2bb,28799933,27/19/1/1/1/0037,Nigeria,NGA,Ogun,Yewa North,0,Sunwa,0,Saala Orile Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.2089654,2.9728486,GRID3_2024,11/11/2024,2.9728486,7.2089654
24455,uuid:8f9a1655-0060-429a-9c56-5bde4ed4ca73,55108222,27/16/1/1/1/0031,Nigeria,NGA,Ogun,Ogun Waterside,0,Iwopin 2,1,Alo Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,6.550727,4.2685498,GRID3_2024,11/11/2024,4.2685498,6.550727
24456,uuid:0673903d-b166-4a1f-9d02-3c48704bae7a,65512161,27/16/1/1/1/0023,Nigeria,NGA,Ogun,Ogun Waterside,0,Iwopin 1,0,Ologbun Health Clinic,NHFR_2024,Public,Unknown,Primary,Unknown,6.5917237,4.2990756,GRID3_2024,11/11/2024,4.2990756,6.5917237
24457,uuid:23b1a60b-de2f-4d4e-ad7a-ad19df64a0b3,19956669,27/07/1/1/1/0026,Nigeria,NGA,Ogun,Ijebu East,0,Ajebandele,0,Oloke Alli Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8555394,4.529859,GRID3_2024,11/11/2024,4.529859,6.8555394
24458,uuid:fa755217-d4f3-4b88-b62a-c38b010846c6,78995887,27/09/1/1/1/0010,Nigeria,NGA,Ogun,Ijebu North East,0,Igbeba,0,Igbeba Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8370241,3.94289,GRID3_2024,11/11/2024,3.94289,6.8370241
24459,uuid:7387ef95-a0f8-4de5-94f4-7d3eec6063e4,72964076,27/09/1/1/1/0005,Nigeria,NGA,Ogun,Ijebu North East,0,Ogbogbo,0,Gbogojari Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8510551,3.9561447,GRID3_2024,11/11/2024,3.9561447,6.8510551
24460,uuid:f3d55ff4-e9c4-42eb-bff6-552084efe81c,52296514,27/09/1/1/1/0023,Nigeria,NGA,Ogun,Ijebu North East,0,Ogbogbo,0,Oke Eri Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,6.8680484,3.9416486,GRID3_2024,11/11/2024,3.9416486,6.8680484
24461,uuid:016998b0-22f1-4bf8-aa2b-b7df3890bdbc,40160272,27/13/1/1/1/0029,Nigeria,NGA,Ogun,Obafemi Owode,0,Obafemi,0,Obafemi Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.1166937,3.6153547,GRID3_2024,11/11/2024,3.6153547,7.1166937
24462,uuid:9e2a4f98-0a3b-4621-bcaa-ae76081d2c92,65956269,27/05/1/1/1/0002,Nigeria,NGA,Ogun,Ifo,0,Oke-Aro / Ibaragun,0,Adiyan Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.7083576,3.3070109,GRID3_2024,11/11/2024,3.3070109,6.7083576
24463,uuid:c629caf9-b87f-4f8a-85e9-43545ffde77b,55979503,27/03/1/1/1/0004,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Alapoti,0,Alapoti Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.6315858,3.0329605,GRID3_2024,11/11/2024,3.0329605,6.6315858
24464,uuid:d05f8351-c77d-45a6-bc2d-ff5128ff576d,56278470,27/07/1/1/1/0028,Nigeria,NGA,Ogun,Ijebu East,0,Imobi 2,0,Tonigbo Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.6077117,4.1217516,GRID3_2024,11/11/2024,4.1217516,6.6077117
24465,uuid:496808b7-4821-48c4-82d0-f26af5e7bf14,55149098,27/09/1/1/1/0030,Nigeria,NGA,Ogun,Ijebu North East,0,Ogbogbo,0,Oluwapelumi Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8516608,3.9526023,GRID3_2024,11/11/2024,3.9526023,6.8516608
24466,uuid:d6ed8f2c-66ea-441f-88a4-c8cfb48b0df8,38243004,27/05/1/1/1/0020,Nigeria,NGA,Ogun,Ifo,0,Oke-Aro / Ibaragun,0,Ope Ilu Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.7037821,3.2953141,GRID3_2024,11/11/2024,3.2953141,6.7037821
24467,uuid:39556988-54f6-4e3f-ac6e-017029e457fe,64956738,27/03/1/1/2/0020,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Ere,0,Idolehin Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.5848277,2.9986489,GRID3_2024,11/11/2024,2.9986489,6.5848277
24468,uuid:05de5b37-dfda-4372-aaf3-a239f33273f3,67370396,27/05/1/1/1/0021,Nigeria,NGA,Ogun,Ifo,0,Oyero/Ososun,0,Ososun Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8198773,3.2336752,GRID3_2024,11/11/2024,3.2336752,6.8198773
24469,uuid:8afe84e4-c0aa-46c7-9a9b-c1d23ceb3515,51910517,27/16/1/1/1/0030,Nigeria,NGA,Ogun,Ogun Waterside,0,Iwopin 1,0,Oni Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.5310513,4.2371181,GRID3_2024,11/11/2024,4.2371181,6.5310513
24470,uuid:287b7dda-60ad-4749-8bf1-ddcb37e75c24,21266469,27/06/1/1/1/0023,Nigeria,NGA,Ogun,Ipokia,0,Agada,0,Whekan Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.4675559,2.7519196,GRID3_2024,11/11/2024,2.7519196,6.4675559
24471,uuid:dcacea2d-aa84-42e7-ae90-70262429e43d,46670473,27/20/1/1/1/0016,Nigeria,NGA,Ogun,Yewa South,0,Ilaro  1,0,Leslie Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8918917,3.0159723,GRID3_2024,11/11/2024,3.0159723,6.8918917
24472,uuid:746db78e-f11a-4620-8483-59c40cc384e9,28967392,27/13/1/1/1/0023,Nigeria,NGA,Ogun,Obafemi Owode,0,Ajura,0,Orile Imo Model Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.9256695,3.5584589,GRID3_2024,11/11/2024,3.5584589,6.9256695
24473,uuid:78c5455f-0cf0-47bf-9dd3-378291f934f3,68883237,27/05/1/1/1/0013,Nigeria,NGA,Ogun,Ifo,0,Oke-Aro / Ibaragun,0,Itoki Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.714934,3.2858205,GRID3_2024,11/11/2024,3.2858205,6.714934
24474,uuid:bf262c8f-fb87-41ff-a793-7dff86ec17a4,59323246,27/05/1/1/1/0012,Nigeria,NGA,Ogun,Ifo,0,Ojodu / Ishere,0,Isheri Health Clinic,NHFR_2024,Public,Local Government,Primary,Unknown,6.6466882,3.3859511,GRID3_2024,11/11/2024,3.3859511,6.6466882
24475,uuid:221520e9-83f3-457a-b9cd-da963546b050,74138411,27/19/1/1/1/0040,Nigeria,NGA,Ogun,Yewa North,0,Ijoun,0,Tobolo Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.2507065,2.7733917,GRID3_2024,11/11/2024,2.7733917,7.2507065
24476,uuid:18df08b4-1710-4c8e-be66-f67d8eda7885,24324334,27/14/1/1/1/0013,Nigeria,NGA,Ogun,Odeda,0,Obete,0,Obete Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.3115919,3.2815834,GRID3_2024,11/11/2024,3.2815834,7.3115919
24477,uuid:c594ab28-1704-4a26-8b6a-2cc592d3da68,74024578,27/19/1/1/1/0005,Nigeria,NGA,Ogun,Yewa North,0,Ijoun,0,Aworo Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.257992,2.79132,GRID3_2024,11/11/2024,2.79132,7.257992
24478,uuid:beae937c-bb6b-4e3f-8750-9eb993132020,39500534,27/06/1/1/1/0001,Nigeria,NGA,Ogun,Ipokia,0,Agada,0,Agada Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.4831047,2.7877859,GRID3_2024,11/11/2024,2.7877859,6.4831047
24479,uuid:09cd69c4-9b5f-4d0f-971b-6aa4ac7c6a22,56600352,27/03/1/1/2/0001,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Iju,0,Aboloyin Health Post,NHFR_2024,Private,For Profit,Primary,Health Post,6.6913019,3.1980676,GRID3_2024,11/11/2024,3.1980676,6.6913019
24480,uuid:0838d144-5145-4722-8f67-f9248f92ad50,55712045,27/03/1/1/1/0035,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Iju,0,Igberen Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,6.6966891,3.1801944,GRID3_2024,11/11/2024,3.1801944,6.6966891
24481,uuid:89e7da20-fc87-4f9e-9634-be98e24c6ec4,55009185,27/19/1/1/1/0022,Nigeria,NGA,Ogun,Yewa North,0,Ijoun,0,Ijoun Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.1373568,2.8686233,GRID3_2024,11/11/2024,2.8686233,7.1373568
24482,uuid:c465ba7d-ca4f-4189-82ff-fd9787accba4,66389244,27/05/1/1/2/0034,Nigeria,NGA,Ogun,Ifo,0,Ajuwon / Akute,0,Olajumoke Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.6969603,3.350562,GRID3_2024,11/11/2024,3.350562,6.6969603
24483,uuid:1d76cc30-44a9-408a-8f08-f49303d6254a,33761249,27/13/1/1/1/0024,Nigeria,NGA,Ogun,Obafemi Owode,0,Mokoloki,0,Mokoloki Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.8863556,3.3821137,GRID3_2024,11/11/2024,3.3821137,6.8863556
24484,uuid:3d7cdc30-b39f-4b3d-83a5-15e6ebfecef8,31530861,27/06/1/1/1/0020,Nigeria,NGA,Ogun,Ipokia,0,Tube,0,Tube Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.5283775,2.7844746,GRID3_2024,11/11/2024,2.7844746,6.5283775
10351,5852a1c6-eabd-40f9-8ab6-27c4c0b98c1d,18376064,12/08/1/2/1/0001,Nigeria,NGA,Edo,Etsako East,0,Agenebode,0,Agenebode General Hospital,NHFR_2024,Public,State Government,Secondary,General Hospital,7.114074707,6.665893554,GRID3_EHEALTH,11/11/2024,6.665893554,7.114074707
24486,uuid:e8803da8-ce93-4279-adb1-894d7b99a0de,79670369,27/17/1/1/1/0006,Nigeria,NGA,Ogun,Remo North,0,Ipara 7,0,Ipara Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.004166,3.6669275,GRID3_2024,11/11/2024,3.6669275,7.004166
24487,uuid:56bf7c2e-687f-4ac9-8592-bb33c7878674,77764820,27/09/1/1/1/0018,Nigeria,NGA,Ogun,Ijebu North East,0,Odoregbe,1,Odoregbe Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,6.8469158,3.9921469,GRID3_2024,11/11/2024,3.9921469,6.8469158
24488,uuid:80017702-eb48-4848-9369-e29a87e3c39b,77221553,27/16/1/1/1/0006,Nigeria,NGA,Ogun,Ogun Waterside,0,Ayede/Lomiro,1,Ayede Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.6123594,4.5485532,GRID3_2024,11/11/2024,4.5485532,6.6123594
24489,uuid:d54c1fe8-ce93-46c7-8376-ac5f82f49019,15931768,27/13/1/1/1/0004,Nigeria,NGA,Ogun,Obafemi Owode,0,Ajebo,0,Ajebo Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,7.1067712,3.7126851,GRID3_2024,11/11/2024,3.7126851,7.1067712
24490,uuid:9c5e44a2-7a30-4eb7-b5c6-0076395e00af,33732264,27/13/1/1/1/0005,Nigeria,NGA,Ogun,Obafemi Owode,0,Ajura,0,Ajura Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.9647064,3.6029493,GRID3_2024,11/11/2024,3.6029493,6.9647064
24491,uuid:77e63bf1-fc33-4a8f-971a-a591b6326f8e,84887064,27/05/1/1/1/0004,Nigeria,NGA,Ogun,Ifo,0,Agosi,0,Agosi Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8232142,3.2005925,GRID3_2024,11/11/2024,3.2005925,6.8232142
24492,uuid:a631d08e-92d7-4200-9857-be113bbba476,56366112,27/03/1/1/1/0040,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Sango,0,Iloye 2 Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.710114,3.2551821,GRID3_2024,11/11/2024,3.2551821,6.710114
24493,uuid:2ba045db-81d7-4481-8549-e2a914622e19,83992408,27/13/1/1/1/0012,Nigeria,NGA,Ogun,Obafemi Owode,0,Ajebo,0,Fidiwo Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.0715418,3.6866732,GRID3_2024,11/11/2024,3.6866732,7.0715418
24494,uuid:8a1a0c30-d904-4f60-87c3-282af67e460f,71888178,27/12/1/1/1/0009,Nigeria,NGA,Ogun,Imeko Afon,0,Iwoye,0,Iwoye Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.554183,2.7450477,GRID3_2024,11/11/2024,2.7450477,7.554183
24495,uuid:211186e5-8026-4ac4-8019-8ee5887c23d0,63067892,27/03/1/1/1/0005,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Atan (Ado),0,Atan Model Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.6636444,3.0981631,GRID3_2024,11/11/2024,3.0981631,6.6636444
24496,uuid:c358d261-7e65-4493-87da-4d53f75339e5,86194367,27/05/1/1/1/0025,Nigeria,NGA,Ogun,Ifo,0,Ojodu / Ishere,0,Warewa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.6876555,3.4155536,GRID3_2024,11/11/2024,3.4155536,6.6876555
24497,uuid:23739309-4406-488b-aa82-43ccc8e4d61b,63116162,27/05/1/1/1/0022,Nigeria,NGA,Ogun,Ifo,0,Oyero/Ososun,0,Oyero Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.7777152,3.2813632,GRID3_2024,11/11/2024,3.2813632,6.7777152
24498,uuid:f1e1c198-40df-4667-97cc-d1c5b1298a59,55166296,27/20/1/1/1/0042,Nigeria,NGA,Ogun,Yewa South,0,Iwoye,0,Irogun Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.7990403,2.9648279,GRID3_2024,11/11/2024,2.9648279,6.7990403
24499,uuid:bddc5f2b-a8d7-42bb-8d2b-dbffc2332729,25066685,27/06/1/1/1/0004,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Atan (Ado),0,Ajegunle Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.6497513,3.0599931,GRID3_2024,11/11/2024,3.0599931,6.6497513
24500,uuid:be2ae5ab-620d-4715-a349-f36cd39088ef,46459050,27/20/1/1/1/0008,Nigeria,NGA,Ogun,Yewa South,0,Iwoye,0,Ijado Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.9312041,2.9724522,GRID3_2024,11/11/2024,2.9724522,6.9312041
24501,uuid:b01c003f-af27-42b1-a9a4-7a23ddf67f75,24130655,27/05/1/1/1/0019,Nigeria,NGA,Ogun,Ifo,0,Olose,0,Olose Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8122455,3.1889272,GRID3_2024,11/11/2024,3.1889272,6.8122455
12322,9d587827-548e-4ff9-b4b1-8b7665537d3f,62820297,12/06/1/2/1/0030,Nigeria,NGA,Edo,Esan West,0,Iruekpen,0,Iruekpen General Hospital,NHFR_2024,Public,State Government,Secondary,General Hospital,6.759887695,6.062072754,GRID3_EHEALTH,11/11/2024,6.062072754,6.759887695
24503,uuid:2b6ba898-ebd6-4a6b-835d-22e5cfceaab9,61985695,27/13/1/1/1/0006,Nigeria,NGA,Ogun,Obafemi Owode,0,Alapako,0,Alapako Aro Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.130787,3.7591435,GRID3_2024,11/11/2024,3.7591435,7.130787
24504,uuid:110af964-f321-4ff6-b0c2-a381a6fe51fe,28821393,27/15/1/1/1/0008,Nigeria,NGA,Ogun,Odogbolu,0,Ala/Igbile/Oke-Orundun,0,Igbile Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.7214743,3.8667124,GRID3_2024,11/11/2024,3.8667124,6.7214743
24505,uuid:c64b1fb4-aaf0-4c20-ba3d-5e4557f6086d,32065370,27/05/1/1/1/0006,Nigeria,NGA,Ogun,Ifo,0,Ajuwon / Akute,0,Akute Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.6842017,3.3679188,GRID3_2024,11/11/2024,3.3679188,6.6842017
24506,uuid:3d7af1f3-0b4b-4fcb-8937-f6fb341b9dc9,82094417,27/17/1/1/1/0002,Nigeria,NGA,Ogun,Remo North,0,Ode 10,1,Agbero Primary Health Center,NHFR_2024,Public,Unknown,Primary,Unknown,6.9727497,3.6719262,GRID3_2024,11/11/2024,3.6719262,6.9727497
24507,uuid:c2a67a68-9238-4ae1-87e4-9d51d2dd3fab,35526249,27/17/1/1/1/0010,Nigeria,NGA,Ogun,Remo North,0,Ode 9,1,Ode Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.9647857,3.6786884,GRID3_2024,11/11/2024,3.6786884,6.9647857
24508,uuid:3e2392d1-e9ca-49da-99a9-1adea778d91c,54044371,27/09/1/1/1/0007,Nigeria,NGA,Ogun,Ijebu North East,0,Igede,0,Itamarun Health Center,NHFR_2024,Public,State Government,Primary,Primary Health Center,6.8477354,4.0072931,GRID3_2024,11/11/2024,4.0072931,6.8477354
24509,uuid:5ed9b646-21fd-41db-959f-e9fd1d751b23,74144017,27/09/1/1/1/0017,Nigeria,NGA,Ogun,Ijebu North East,0,Ilese,0,Odomalasa Health Post,NHFR_2024,Public,State Government,Primary,Health Post,6.805429,3.9540832,GRID3_2024,11/11/2024,3.9540832,6.805429
24510,uuid:9e3efc7f-d4b0-4ea9-b89e-3b13a94f1ea9,73036760,27/09/1/1/1/0013,Nigeria,NGA,Ogun,Ijebu North East,0,Ilese,0,Ilese Health Center,NHFR_2024,Public,State Government,Primary,Primary Health Center,6.8041939,3.9663362,GRID3_2024,11/11/2024,3.9663362,6.8041939
24511,uuid:3351ec10-34aa-4eb1-b5be-2d45dcdd376f,55385991,27/07/1/1/1/0002,Nigeria,NGA,Ogun,Ijebu East,0,Ajebandele,0,Ajebandele Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.7380266,4.4006054,GRID3_2024,11/11/2024,4.4006054,6.7380266
13992,d61a11c5-cb1a-4cbe-8c0e-9d60b4fb928e,77397738,12/09/1/2/2/0001,Nigeria,NGA,Edo,Etsako West,0,Aviele,0,Agbede General Hospital,NHFR_2024,Public,Local Government,Secondary,General Hospital,6.87169018,6.266704993,GRID3_EHEALTH,11/11/2024,6.266704993,6.87169018
24513,uuid:e81bb6b7-d460-437f-b2c3-a41aba3b14de,34466191,27/07/1/1/1/0019,Nigeria,NGA,Ogun,Ijebu East,0,Ajebandele,0,Orita J 4 Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.7101607,4.3208564,GRID3_2024,11/11/2024,4.3208564,6.7101607
24514,uuid:fee77830-f508-445d-959d-e0795c043873,84512199,27/19/1/1/1/0042,Nigeria,NGA,Ogun,Yewa North,0,Sunwa,0,Ijaka Oke,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.1864995,2.9050815,GRID3_2024,11/11/2024,2.9050815,7.1864995
24515,uuid:14333ccf-15af-4d53-ad0d-4dbd6374bfaf,80419294,27/19/1/1/1/0018,Nigeria,NGA,Ogun,Yewa North,0,Sunwa,0,Ijaka Isale Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.1803231,2.897296,GRID3_2024,11/11/2024,2.897296,7.1803231
24516,uuid:43bdc55a-fcce-419a-9313-b1f193918d76,51077445,27/16/1/1/1/0017,Nigeria,NGA,Ogun,Ogun Waterside,0,Ayede/Lomiro,1,Lomiro Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.5606924,4.4877924,GRID3_2024,11/11/2024,4.4877924,6.5606924
24517,uuid:13a21894-c1b2-4209-868f-0e2e1fa6b596,19424242,27/09/1/1/1/0009,Nigeria,NGA,Ogun,Ijebu North East,0,Ilese,0,Idomila Health Post,NHFR_2024,Public,Local Government,Primary,Unknown,6.8169133,3.9547827,GRID3_2024,11/11/2024,3.9547827,6.8169133
24518,uuid:5ad65af2-bd6d-4f51-b265-534427a8b83d,46412776,27/07/1/1/1/0007,Nigeria,NGA,Ogun,Ijebu East,0,Owu-Isin,0,Gbamugbamu Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.84779,4.2116814,GRID3_2024,11/11/2024,4.2116814,6.84779
24519,uuid:e889eb57-743a-4c19-8353-7ae00e640ad0,35830573,27/19/1/1/1/0007,Nigeria,NGA,Ogun,Yewa North,0,Eggua,0,Eggua Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.053004,2.9054049,GRID3_2024,11/11/2024,2.9054049,7.053004
24520,uuid:f5cdbbfe-8a26-44d1-b4aa-40440d7a5301,63722552,27/15/1/1/1/0006,Nigeria,NGA,Ogun,Odogbolu,0,Ibido/Jobore/Ikise,0,Ibido Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.7113194,3.8688054,GRID3_2024,11/11/2024,3.8688054,6.7113194
24521,uuid:728d054f-6608-48e2-bb6a-123c3fbfd13e,43661988,27/20/1/1/1/0010,Nigeria,NGA,Ogun,Yewa South,0,Ilobi / Erinja,0,Ilobi Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.7493366,3.0355065,GRID3_2024,11/11/2024,3.0355065,6.7493366
24522,uuid:f1372277-cd5b-4530-afcd-2cf8b75b70a1,87096306,27/18/1/1/1/0005,Nigeria,NGA,Ogun,Sagamu,0,Ijagba,0,Ijagba Health Post,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.8474294,3.6456965,GRID3_2024,11/11/2024,3.6456965,6.8474294
24523,uuid:d19aee4a-44a1-4602-9a15-4cf862b9f8c6,24845010,27/08/1/1/1/0021,Nigeria,NGA,Ogun,Ijebu North,0,Atikori,0,Toluwani Maternity Home,NHFR_2024,Private,For Profit,Primary,Primary Health Center,6.9872988,4.0053936,GRID3_2024,11/11/2024,4.0053936,6.9872988
24524,uuid:262a9c38-6965-4414-ae78-3731f38140e5,83546012,27/17/1/1/1/0004,Nigeria,NGA,Ogun,Remo North,0,Akaka 6,0,Akaka Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,6.9650533,3.71797,GRID3_2024,11/11/2024,3.71797,6.9650533
24525,uuid:b0bf61bc-72cb-49d7-9a9e-9cf3b1f238fd,60012159,27/06/1/1/1/0008,Nigeria,NGA,Ogun,Ipokia,0,Agosasa,0,Ibatefin Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.5970439,2.7583149,GRID3_2024,11/11/2024,2.7583149,6.5970439
24526,uuid:5bc2c3dd-159a-4dd8-84dc-6dcee9808846,23730667,27/15/1/1/1/0019,Nigeria,NGA,Ogun,Odogbolu,0,Omu,0,Omu Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,6.6907498,3.8618767,GRID3_2024,11/11/2024,3.8618767,6.6907498
24527,uuid:5bc38766-19c0-4bb4-8161-36fb8fdd276e,30776246,27/09/1/1/1/0031,Nigeria,NGA,Ogun,Ijebu North East,0,Ilese,0,Isade Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.8102679,3.9698474,GRID3_2024,11/11/2024,3.9698474,6.8102679
24528,uuid:8054cba9-9b86-4a51-8d0d-dd3b5dace3ae,66046055,27/19/1/1/1/0035,Nigeria,NGA,Ogun,Yewa North,0,Eggua,0,Owode Ketu Heal Clinic,NHFR_2024,Public,Unknown,Primary,Unknown,7.1213991,2.9278217,GRID3_2024,11/11/2024,2.9278217,7.1213991
24529,uuid:0218d11e-c165-485d-8216-14f9b6f44602,62403497,27/08/1/1/1/0017,Nigeria,NGA,Ogun,Ijebu North,0,Akogelete,0,Oke Ogbe Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.9704681,3.8153669,GRID3_2024,11/11/2024,3.8153669,6.9704681
24530,uuid:e48c88f2-e664-4ff5-88d3-d598ed0b68e8,20932629,27/19/1/1/1/0039,Nigeria,NGA,Ogun,Yewa North,0,Eggua,0,Tata Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.1015196,2.8791607,GRID3_2024,11/11/2024,2.8791607,7.1015196
24531,uuid:e37ad96a-6e26-4e35-adcf-3d940369a75a,83741853,27/03/1/1/1/0036,Nigeria,NGA,Ogun,Ado Odo/Ota,0,Ota 1,0,Otun Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.6786998,3.2271786,GRID3_2024,11/11/2024,3.2271786,6.6786998
24532,uuid:3e05f8fa-f311-47b5-aa86-85244bc08d7c,82589805,27/07/1/1/1/0016,Nigeria,NGA,Ogun,Ijebu East,0,Owu-Isin,0,Lumafon Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,6.7993095,4.1270026,GRID3_2024,11/11/2024,4.1270026,6.7993095
24533,uuid:47e4e71c-fd39-4d1c-89d1-a43a89c14828,24882150,27/01/1/1/1/0013,Nigeria,NGA,Ogun,Abeokuta North,0,Ikereku 2 16,0,Ile Ise Awo Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.1202395,3.2944936,GRID3_2024,11/11/2024,3.2944936,7.1202395
24534,uuid:2d4cc67d-33cd-4395-8e7e-51966718963d,30575322,27/04/1/1/1/0006,Nigeria,NGA,Ogun,Ewekoro,0,Obada,0,Banjoko Health Clinic,NHFR_2024,Public,Local Government,Primary,Unknown,7.1110488,3.2999113,GRID3_2024,11/11/2024,3.2999113,7.1110488
24535,uuid:e6cd1fcb-8043-41f5-8b8e-311aef69d5fe,34515894,27/19/1/1/1/0014,Nigeria,NGA,Ogun,Yewa North,0,Sunwa,0,Igan Okoto Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,7.1457609,3.0444351,GRID3_2024,11/11/2024,3.0444351,7.1457609
24536,uuid:ab17e199-0b1f-46e3-91b0-c4510a87afb5,55680045,27/14/1/1/1/0017,Nigeria,NGA,Ogun,Odeda,0,Odeda,0,Olugbo Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.2239888,3.6140219,GRID3_2024,11/11/2024,3.6140219,7.2239888
24537,uuid:af898862-6229-436d-9cc5-0a622ecca850,49651372,27/01/1/1/1/0011,Nigeria,NGA,Ogun,Abeokuta North,0,Ikereku 2 16,0,Idi Ori Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,7.1114633,3.2728012,GRID3_2024,11/11/2024,3.2728012,7.1114633
24538,uuid:515aaea4-cc0f-48a7-b044-e890e17a259d,82125523,27/16/1/1/1/0015,Nigeria,NGA,Ogun,Ogun Waterside,0,Ayila/Itebu,0,Itebu Manual Health Clinic,NHFR_2024,Public,Unknown,Primary,Unknown,6.4607702,4.5410023,GRID3_2024,11/11/2024,4.5410023,6.4607702
